tokens,tags
"['References', 'for', 'all', 'sections', 'are', 'included', 'in', 'appendix', 'A.', '(', 'I', ')']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Together', 'with', 'the', 'movement', 'authority', ',', 'the', 'on', 'board', 'shall', 'be', 'able', 'to', 'receive', 'one', 'or', 'more', 'time', '-', 'out(s', ')', 'for', 'certain', 'sections', 'of', 'the', 'movement', 'authority', ',', 'and', 'shorten', 'the', 'movement', 'authority', 'accordingly', 'when', 'a', 'time', 'out', 'expires', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'ETCS', 'on', '-', 'board', 'shall', 'be', 'capable', 'of', 'receiving', 'National', 'values', 'from', 'the', 'trackside', 'to', 'adapt', 'to', 'National', 'requirements']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'current', 'operational', 'status', 'shall', 'be', 'indicated', 'to', 'the', 'driver', 'on', 'the', 'DMI']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Each', 'railway', 'should', 'define', 'a', 'suitable', 'time', '-', 'out', 'interval', 'to', 'be', 'applied', 'as', 'part', 'of', 'the', 'deregistration', 'procedure', 'for', 'on', '-', 'train', 'functional', 'numbers', '.', '(', 'O', ')']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'following', 'information', 'shall', 'be', 'recorded', ':', 'any', 'transition', 'of', 'Level', 'and', 'of', 'operational', 'status', ';', 'the', 'driver', '’s', 'confirmation', 'of', 'transition', 'to', 'shunting', ';', 'train', 'supervision', 'data', 'and', 'information', 'received', 'from', 'national', 'train', 'control', 'systems', ';', 'actual', 'speed', ';', 'full', 'service', 'brake', 'intervention', ';', 'emergency', 'brake', 'intervention', ';', 'applying', 'the', 'train', 'trip', 'function', ';', 'selection', 'of', 'the', 'override', 'control', ';', 'override', 'of', 'the', 'route', 'suitability', 'function', ';', 'isolation', 'of', 'on', 'board', 'ETCS', 'equipmen', ';', 'data', 'entered', ',', 'recieved', 'or', 'indicated', 'to', 'the', 'driver', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['This', 'section', 'presents', 'the', 'speciﬁc', 'attributes', 'and', 'requirements', 'for', 'Gemini', 'software', '.', 'Only', 'the', 'high', '-', 'level', 'requirements', 'for', 'Gemini', 'software', 'are', 'presented', 'here', '.', 'Detailed', 'speciﬁcations', 'for', 'the', 'subsystems', 'are', 'found', 'in', 'the', 'individual', 'chapters', 'of', 'the', 'Software', 'Design', 'Description', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Figure', '5', '-', '3', 'shows', 'an', 'example', 'of', 'how', 'the', 'Train', 'Interface', 'Unit', 'may', 'be', 'implemented', ':', '(', 'I', ')']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['SIM', 'cards', 'shall', 'contain', 'a', 'list', 'of', 'authorised', 'networks', 'so', 'that', 'networks', 'shall', 'be', 'displayed', '(', 'or', 'automatically', 'selected', 'if', 'automatic', 'network', 'selection', 'has', 'been', 'enabled', ')', 'in', 'the', 'following', 'order', 'of', 'priority', '(', 'see', '[', 'MORANE', 'SIM', ']', 'for', 'more', 'details', '):', '(', 'M', ')', 'home', 'EIRENE', 'network', ';', '‘', 'foreign', '’', 'EIRENE', 'networks', ';', 'non', '-', 'EIRENE', 'networks', '(', 'with', 'order', 'of', 'priority', 'predetermined', 'by', 'virtue', 'of', 'international', 'subscriptions', 'and', 'roaming', 'agreements', ')', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'current', 'application', 'level', 'shall', 'be', 'indicated', 'on', 'the', 'DMI', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'Simple', 'Finish', 'Window', 'is', 'closed', '.', 'The', 'statistic', 'window', 'is', 'displayed', ',', 'see', 'chapter', '3.2.3.4', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['It', 'shall', 'be', 'possible', 'to', 'prevent', 'a', 'train', 'from', 'entering', 'a', 'route', 'for', 'which', 'it', 'does', 'not', 'meet', 'the', 'required', 'criteria', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['In', 'order', 'to', 'shorten', 'the', 'duration', 'of', 'the', 'network', 'selection', 'procedure', ',', 'Mobile', 'Stations', 'designed', 'for', 'use', 'in', 'EIRENE', 'networks', 'shall', 'give', 'preference', 'to', 'the', 'GSM', 'frequency', 'band', 'allocated', 'for', 'railway', 'use', '(', 'see', '3.5.2', ')', '.', '(', 'M', ')']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['If', 'the', 'release', 'speed', 'is', 'calculated', 'on', 'board', 'it', 'shall', 'ensure', 'that', 'the', 'train', 'will', 'stop', 'before', 'reaching', 'the', 'danger', 'point']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['These', 'are', 'super', 'sites', ',', 'in', 'general', 'located', 'in', 'partner', 'countries', ',', 'which', 'have', 'direct', 'links', 'to', 'the', 'telescopes', 'via', 'communications', 'lines', '.', 'They', 'may', 'or', 'may', 'not', 'be', 'collocated', 'with', 'any', 'administrative', 'organization', 'associated', 'with', 'the', 'Gemini', 'telescopes', '.', 'These', 'sites', 'have', 'remote', 'operations', 'capability']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Menu', 'selection', '.']","[0, 0, 0]"
"['To', 'prevent', 'unauthorised', 'use', 'of', 'the', 'function', 'permission', 'shall', 'be', 'obtained', 'from', 'the', 'RBC', 'if', 'the', 'train', 'is', 'operating', 'under', 'the', 'control', 'of', 'the', 'RBC', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'train', 'shall', ',', 'as', 'a', 'minimum', ',', 'be', 'supervised', 'to', 'a', 'ceiling', 'speed', ';', 'the', 'supervised', 'speed', 'shall', 'not', 'be', 'shown', 'on', 'the', 'DMI', 'unless', 'selected', 'by', 'the', 'driver', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['This', 'section', 'of', 'the', 'document', 'is', 'going', 'to', 'explain', 'the', 'functionalities', 'of', 'the', 'system', ',', 'its', 'subsystems', 'and', 'how', 'it', '’s', 'integrated', 'and', 'working', 'together', '.', 'During', 'the', 'system', 'study', ',', 'it', 'was', 'understood', 'that', 'the', 'first', 'pilot', 'period', ',', 'twenty', 'thousand', 'vouchers', 'will', 'be', 'sold', ',', 'but', 'the', 'VMU', '-', 'system', 'has', 'the', 'provision', 'to', 'upgrade', 'to', 'meet', 'the', 'additional', 'market', 'and', 'projects', 'needs', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Equipment', 'should', 'default', 'to', 'operation', 'on', 'the', 'common', 'access', 'channel', '(', 'direct', 'mode', 'channel', '1', ')', 'on', 'entry', 'into', 'direct', 'mode', '.', '(', 'O', ')']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['In', 'the', 'event', 'of', 'a', 'registration', 'procedure', 'failing', 'owing', 'to', 'the', 'functional', 'number', 'already', 'being', 'registered', 'to', 'another', 'mobile', ',', 'the', 'Cab', 'radio', 'shall', 'be', 'capable', 'of', 'providing', 'the', 'user', 'with', 'the', 'ability', 'to', 'perform', 'automatically', 'the', 'forced', 'de', '-', 'registration', 'of', 'the', 'previously', 'registered', 'mobile', 'and', 'the', 'registration', 'of', 'this', 'functional', 'number', 'to', 'the', 'user', '’s', 'mobile', '.', 'This', 'shall', 'result', 'in', 'the', 'following', 'sequence', 'of', 'actions', 'being', 'performed', 'by', 'the', 'user', '’s', 'Cab', 'radio', '(', 'see', '11.3.7', 'for', 'details', 'of', 'message', 'structure', '):', '(', 'M', ')', '1', '.', 'Send', 'interrogation', 'message', '(', 'from', 'mobile', 'to', 'network', ')', ';', '2', '.', 'Receive', 'MSISDN', '(', 'from', 'network', 'to', 'mobile', ')', ';', '3', '.', 'Send', 'a', 'forced', 'de', '-', 'registration', 'message', '(', 'from', 'mobile', 'to', 'network', ')', ';', '4', '.', 'Receive', 'the', 'answer', '(', 'from', 'network', 'to', 'mobile', ')', ';', '5', '.', 'Send', 'a', 'registration', 'message', '(', 'from', 'mobile', 'to', 'network', ')', ';', '6', '.', 'Receive', 'the', 'answer', '(', 'from', 'network', 'to', 'mobile', ')', ';', '7', '.', 'Inform', 'the', 'user', 'whether', 'the', 'registration', 'of', 'the', 'functional', 'number', 'to', 'the', 'user', '’s', 'mobile', 'was', 'successful', '(', 'performed', 'by', 'the', 'mobile', ')', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 4, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 4, 4, 4, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['In', 'order', 'to', 'achieve', 'these', 'times', 'the', 'passage', 'of', 'the', 'call', 'through', 'any', 'networks', 'external', 'to', 'GSM', '(', 'eg', 'from', 'the', 'GSM', 'MSC', 'to', 'a', 'controller', 'linked', 'by', 'an', 'ISDN', 'connection', ')', 'must', 'take', 'less', 'than', '250ms', '.', '(', 'I', ')']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'product', 'requires', 'the', 'use', 'of', 'a', 'keyboard', 'and', 'a', 'mouse', 'to', 'interface', 'with', 'the', 'user', '.', 'It', 'requires', 'a', 'graphical', 'display', 'of', 'at', 'least', '800', '*', '600', 'resolution', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'product', 'must', 'record', 'the', 'score', '(', 'time', 'and', 'number', 'of', 'counts', ')', 'of', 'a', 'play', 'associated', 'with', 'the', 'name', 'of', 'a', 'user', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 1, 0]"
"['The', 'Country', 'Code', '(', 'CC', ')', 'followed', 'by', 'the', 'National', 'Significant', 'Number', 'NSN', '(', 'as', 'specified', 'in', 'ITU', '-', 'T', 'E.164', ',', 'Chapter', '6.2', ')', 'shall', 'be', 'used', 'as', 'the', 'Global', 'Title', ',', 'which', 'forms', 'part', 'of', 'the', 'Signalling', 'Connection', 'Control', 'Part', '(', 'SCCP', ')', 'protocol', 'messages', 'and', 'is', 'used', 'for', 'inter', '-', 'network', 'routing', 'of', 'messages', '.', '(', 'M', ')']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'ETCS', 'trainborne', 'equipment', 'shall', 'be', 'capable', 'of', 'supervising', 'the', 'following', 'operational', 'states', ':', '', 'Full', 'Supervision', 'operation', ';', '', 'Partial', 'Supervision', 'operation', ';', '', 'Staff', 'Responsible', 'operation', ';', '', 'On', 'Sight', 'operation', ';', '', 'Unfitted', 'Line', 'operation', ';', '', 'Train', 'Trip', 'operation', ';', '', 'Post', 'Trip', 'operation', '.', '', 'National', 'operation', '(', 'STM', ')', ';', '', 'Tandem', 'operation', ';', '', 'Multiple', 'operation', ';', '', 'Shunting', 'operation', ';', '', 'Stand', 'By', 'operation', ';', '', 'Reversing', 'operation', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['If', 'an', 'ETCS', 'equipped', 'train', 'passes', 'a', 'level', 'transition', 'to', 'one', 'or', 'more', 'levels', 'for', 'which', 'it', 'is', 'not', 'equipped', ',', 'ETCS', 'shall', 'initiate', 'a', 'brake', 'application', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['In', 'order', 'to', 'provide', 'a', 'consistent', 'international', 'service', ',', 'it', 'is', 'necessary', 'to', 'ensure', 'that', 'priorities', 'are', 'allocated', 'consistently', 'across', 'all', 'railways', '.', 'The', 'following', 'allocation', 'of', 'UIC', 'priority', 'levels', 'to', 'eMLPP', 'priority', 'codes', 'is', 'mandatory', ':', '(', 'M', ')']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'Development', 'Team', 'shall', 'be', 'required', 'to', 'adjust', 'existing', 'source', 'code', 'to', 'follow', 'accepted', 'coding', 'standards', 'only', 'if', 'that', 'source', 'code', 'must', 'be', 'modified', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Closed', 'User', 'Groups', '(', 'CUGs', ')', 'may', 'be', 'employed', 'by', 'railways', 'as', 'an', 'additional', 'security', 'measure', '.', 'Such', 'facilities', 'may', 'be', 'particularly', 'important', 'if', 'public', 'network', 'access', 'to', 'the', 'radio', 'system', 'is', 'provided', '(', 'eg', 'to', 'prevent', 'members', 'of', 'the', 'public', 'calling', 'drivers', 'and', 'drivers', 'calling', 'members', 'of', 'the', 'public', ')', '.', '(', 'I', ')']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Each', 'railway', 'shall', 'have', 'the', 'possibility', 'of', 'allowing', 'a', 'different', 'release', 'speed', 'for', 'every', 'signal', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Frequency', 'modulated', 'equipment', 'conforming', 'to', '[', 'ETS', '300', '086', ']', 'shall', 'be', 'used', 'for', 'direct', 'mode', '.', '(', 'M', ')']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['On', 'leaving', 'shunting', 'mode', ',', 'the', 'Operational', 'radios', 'of', 'shunting', 'members', 'shall', 'follow', 'the', 'procedure', 'shown', 'in', 'table', '14', '-', '6', '.', '(', 'M', ')']","[0, 3, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['A', 'user', 'with', 'admin', 'privileges', 'shall', 'be', 'able', 'to', 'Add', '/', 'Create', 'a', 'new', 'user', 'and', 'associate', 'the', 'user', 'with', 'specified', 'role(s', ')', 'in', 'the', 'system', '.']","[0, 0, 0, 1, 0, 0, 0, 0, 0, 3, 4, 4, 4, 4, 4, 0, 3, 4, 4, 4, 4, 4, 0, 0, 0, 0, 0]"
"['The', 'train', 'running', 'number', 'shall', 'consist', 'of', 'a', 'maximum', 'of', '8', 'numeric', 'digits', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Because', 'attributes', 'of', 'both', 'case', 'and', 'exposure', 'data', 'may', 'describe', 'the', 'same', 'entity', ',', 'systems', 'supporting', 'OM', 'must', 'have', 'the', 'ability', 'to', 'avoid', 'capturing', 'redundant', 'entity', 'demographic', 'information', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Mouse', 'movement', 'during', 'the', '""', 'Block', 'movement', '""', 'state', '.']","[3, 4, 0, 0, 0, 0, 0, 0, 0, 0]"
"['EIRENE', 'mobile', 'equipment', 'shall', 'be', 'capable', 'of', 'operating', 'between', 'altitudes', 'of', '-100', 'm', 'and', '1800', 'm', ',', 'referenced', 'to', 'sea', 'level', '.', '(', 'M', ')']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'THEMAS', 'system', 'shall', 'control', 'each', 'of', 'the', 'heating', 'and', 'cooling', 'units', 'that', 'are', 'defined', 'for', 'the', 'system', '.', 'The', 'THEMAS', 'system', 'shall', 'limit', 'the', 'number', 'of', 'heating', 'or', 'cooling', 'units', 't', 'hat', 'may', 'be', 'running', 'simultaneously', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['A', 'dialog', 'box', 'is', 'open', ':', 'the', 'user', 'could', 'choose', 'a', 'file', 'that', 'will', 'contain', 'all', 'the', 'data', 'of', 'the', 'current', 'game', '.', 'Next', ',', 'the', 'following', 'internal', 'data', 'are', 'saved', 'into', 'the', 'file', ':', 'the', 'current', 'positions', 'of', 'the', 'blocks', ',', 'their', 'previous', 'positions', ',', 'the', 'number', 'of', 'the', 'previous', 'movements', 'and', 'the', 'time', 'passed', 'by', 'the', 'user', 'to', 'solve', 'the', 'headache', '.']","[0, 0, 0, 0, 0, 0, 0, 1, 0, 3, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['When', 'an', 'event', 'occurs', ',', 'the', 'THEMAS', 'system', 'shall', 'identify', 'the', 'event', 'type', 'and', 'format', 'an', 'appropriate', 'event', 'message', '.', 'The', 'THEMAS', 'system', 'shall', 'record', 'each', 'event', 'by', 'a', 'description', 'and', 'the', 'c', 'urrent', 'system', 'time', 'for', 'that', 'event', '.', 'This', 'information', 'shall', 'be', 'recorded', 'in', 'a', 'Microsoft', '®', 'Access', '®', 'database', 'that', 'shall', 'reside', 'on', 'the', 'supervisor', '’s', 'computer', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
"['The', '“', 'Subscriber', 'Identity', 'Module', '”', '(', 'SIM', 'card', ')', 'shall', 'be', 'physically', 'integrated', 'with', 'the', 'radio', 'set', 'and', 'shall', 'not', 'be', 'able', 'to', 'be', 'removed', 'except', 'by', 'maintenance', 'staff', '.', '(', 'M', ')']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0]"
"['To', 'accommodate', 'the', 'different', 'requirements', 'of', 'the', 'individual', 'railways', ',', 'the', 'following', 'approach', 'has', 'been', 'adopted', ':', '(', 'I', ')', 'all', 'responsibility', 'for', 'handling', 'addressing', 'lies', 'with', 'the', 'network', 'infrastructure', 'and', 'other', 'ground', 'based', 'equipment', ',', 'rather', 'than', 'additional', 'functionality', 'in', 'the', 'mobile', ';', 'each', 'railway', 'will', 'be', 'responsible', 'for', 'implementing', 'addressing', 'schemes', 'which', 'best', 'meet', 'its', 'needs', ';', 'national', 'addressing', 'schemes', 'are', 'to', 'use', 'the', 'internationally', 'standardised', 'groundtrain', 'protocol', ',', 'based', 'on', 'a', 'single', 'standardised', 'GSM', 'service', ',', 'for', 'exchanging', 'information', 'between', 'the', 'ground', 'and', 'mobiles', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Characters', '*', 'and', '#', 'may', 'be', 'used', 'locally', 'to', 'gain', 'access', 'to', 'special', 'facilities', 'such', 'as', 'short', 'code', 'dialling', '.', 'However', ',', 'these', 'arrangements', 'do', 'not', 'form', 'part', 'of', 'the', 'network', 'numbering', 'plan', '.', '(', 'I', ')']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['This', 'section', 'is', 'subdivided', 'into', 'ten', 'main', 'subsections', ':', 'Initialize', 'Operational', 'Parameters', ',', 'Initialize', 'System', ',', 'Validate', 'Temperature', ',', 'Monitor', 'Temperature', ',', 'Determine', 'Utilization', ',', 'Generate', 'H', '/', 'C', 'Signal', ',', 'Generate', 'Alarm', 'Data', ',', 'Generate', 'Event', 'Data', ',', 'Change', 'Thermostat', 'Setting', ',', 'and', 'Generate', 'Reports', '.', 'Each', 'subsection', 'describes', 'the', 'software', 'requirement', 'for', 'that', 'individual', 'software', 'component', 'of', 'the', 'THEMAS', 'system', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 4, 0, 3, 4, 0, 3, 4, 0, 3, 4, 0, 3, 4, 0, 3, 4, 4, 4, 4, 0, 3, 4, 4, 0, 3, 4, 4, 0, 3, 4, 4, 0, 0, 3, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Upon', 'activation', 'of', 'the', 'registration', 'function', ',', 'a', 'USSD', 'message', '(', 'see', 'section', '11', ')', 'shall', 'be', 'sent', 'by', 'the', 'Cab', 'radio', '.', '(', 'M', ')']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'valid', 'temperature', 'range', 'value', 'shall', 'reside', 'in', 'an', 'initialization', 'file', '.', 'This', 'procedure', 'shall', 'read', 'the', 'initialization', 'file', 'and', 'establish', 'the', 'valid', 'temperature', 'range', 'from', 'the', 'data', 'in', 'it', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Implementation', 'of', 'the', 'EIRENE', 'numbering', 'plan', 'shall', 'not', 'prohibit', 'any', 'authorised', 'caller', 'from', 'using', 'the', 'MSISDN', 'number', 'where', 'known', ',', 'thus', 'enabling', 'mobiles', 'to', 'be', 'assigned', 'to', 'particular', 'personnel', 'where', 'this', 'is', 'appropriate', '.', '(', 'M', ')']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
