tokens,tags
"['Call', 'setup', 'between', 'EIRENE', 'networks', 'using', 'international', 'functional', 'numbers', 'shall', 'be', 'based', 'on', 'the', 'combination', 'of', 'the', 'Breakout', '', 'Code', '(', 'BC', ')', 'and', 'International', 'Code', '(', 'IC', ')', 'as', 'specified', 'in', 'section', '9', '.', '(', 'M', ')', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'Country', 'Code', '(', 'CC', ')', 'followed', 'by', 'the', 'National', 'Significant', 'Number', 'NSN', '(', 'as', 'specified', 'in', 'ITU', '', 'T', 'E.164', ',', 'Chapter', '6.2', ')', 'shall', 'be', 'used', 'as', 'the', 'Global', 'Title', ',', 'which', 'forms', 'part', 'of', 'the', 'Signalling', 'Connection', 'Control', 'Part', '(', 'SCCP', ')', 'protocol', 'messages', 'and', 'is', 'used', 'for', 'inter', '', 'network', 'routing', 'of', 'messages', '.', '(', 'M', ')']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Location', 'dependent', 'addressing', 'may', 'be', 'provided', 'in', 'the', 'following', 'ways', ':', 'a', ')', 'cell', 'dependent', 'routing', ';', '(', 'M', ')', ';', 'b', ')', 'using', 'location', 'information', 'from', 'external', 'sources', '.', '(', 'O', ')', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['As', 'a', 'minimum', ',', 'call', 'routing', 'using', 'location', 'dependent', 'addressing', 'shall', 'be', 'based', 'on', 'the', 'use', 'of', 'short', 'codes', 'in', 'conjunction', 'with', 'cell', 'dependent', 'routing', '.', '(', 'M', ')']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Further', 'information', 'on', 'cell', 'dependent', 'routing', 'for', 'location', 'dependent', 'addressing', 'may', 'be', 'obtained', 'from', '[', 'MORANE', 'SSRS', ']', '[', 'MORANE', 'LDA', 'FFFS', ']', '[', 'MORANE', 'LDA', 'FIS', ']', '.', '(', 'I', ')']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Location', 'information', 'may', 'be', 'provided', 'by', 'systems', 'external', 'to', 'the', 'radio', 'system', ',', 'for', 'example', 'ground', '', 'based', 'systems', 'such', 'as', 'track', 'circuits', '.', '(', 'I', ')']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['If', 'a', 'more', 'accurate', 'way', 'of', 'location', 'determination', 'is', 'used', ',', 'then', 'position', 'information', 'shall', 'be', 'provided', 'to', 'the', 'radio', 'system', 'which', 'shall', 'be', 'used', 'to', 'associate', 'the', 'short', 'code', 'with', 'the', 'correct', 'called', 'party', 'subscriber', 'number', '.', '(', 'M', ')']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['If', 'implemented', ',', 'the', 'use', 'of', 'location', 'information', 'from', 'train', '', 'based', 'systems', 'external', 'to', 'the', 'radio', 'system', 'shall', 'comply', 'with', 'the', 'requirements', 'stated', 'in', 'the', 'enhanced', 'Location', 'Dependent', 'Addressing', 'FRS', 'and', 'IRS', '[', 'eLDA', 'FRS', 'and', 'eLDA', 'IRS', ']', '.', '(', 'M', ')']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Facilities', 'shall', 'be', 'provided', 'to', 'prevent', 'unauthorised', 'calls', 'to', 'mobiles', 'either', 'by', 'functional', 'number', 'or', 'MSISDN', 'number', 'from', 'outside', 'the', 'EIRENE', 'network', '.', '(', 'M', ')']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['There', 'is', 'no', 'requirement', 'for', 'an', 'internationally', 'standardised', 'pre', '', 'defined', 'messaging', 'application', '.', 'However', ',', 'it', 'is', 'anticipated', 'that', 'individual', 'national', 'railways', 'may', 'have', 'a', 'requirement', 'for', 'pre', '', 'defined', 'messages', ',', 'in', 'which', 'case', 'the', 'application', 'will', 'be', 'specified', 'as', 'part', 'of', 'individual', 'national', 'procurements', '.', '(', 'I', ')']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Where', 'text', 'messaging', 'is', 'implemented', 'in', 'the', 'network', ',', 'the', 'Short', 'Message', 'Service', '(', 'SMS', ')', 'shall', 'be', 'used', '.', '(', 'M', ')']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['This', 'section', 'covers', 'the', 'use', 'of', 'the', 'EIRENE', 'radio', 'system', 'for', 'Railway', 'emergency', 'calls', '.', 'The', 'section', 'also', 'discusses', 'the', 'facility', 'for', 'confirmation', 'of', 'such', 'emergency', 'calls', 'and', 'the', 'storage', 'of', 'confirmation', 'for', 'post', '', 'incident', 'analysis', '.', '(', 'I', ')']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Train', 'emergency', 'calls', '(', 'for', 'Railway', 'emergencies', 'whilst', 'not', 'involved', 'in', 'Shunting', 'operations', ')', ';', 'Shunting', 'emergency', 'calls', '(', 'for', 'Railway', 'emergencies', 'whilst', 'involved', 'in', 'Shunting', 'operations', ')', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['A', 'Railway', 'emergency', 'call', 'is', 'a', 'high', 'priority', 'call', 'for', 'informing', 'drivers', ',', 'controllers', 'and', 'other', 'concerned', 'personnel', 'of', 'a', 'level', 'of', 'danger', 'requiring', 'all', 'Railway', 'movements', 'in', 'a', 'pre', '', 'defined', 'area', 'to', 'stop', '.', 'Two', 'types', 'of', 'Railway', 'emergency', 'calls', 'are', 'defined', ':', '(', 'I', ')', 'Train', 'emergency', 'calls', '(', 'for', 'Railway', 'emergencies', 'whilst', 'not', 'involved', 'in', 'Shunting', 'operations', ')', ';', 'Shunting', 'emergency', 'calls', '(', 'for', 'Railway', 'emergencies', 'whilst', 'involved', 'in', 'Shunting', 'operations', ')', '.']","[0, 3, 4, 4, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['This', 'section', 'describes', 'the', 'handling', 'of', 'high', 'priority', 'voice', 'calls', 'for', 'Railway', 'operational', 'emergencies', 'and', 'does', 'not', 'cover', 'public', 'emergency', 'calls', '(', 'ie', 'handling', 'of', '‘', '112', '’', 'calls', ')', '.', '(', 'I', ')']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Railway', 'emergency', 'calls', 'are', 'defined', 'as', 'those', 'calls', 'of', '‘', 'Railway', 'emergency', '’', 'priority', '(', 'see', 'section', '10', ')', 'which', 'are', 'routed', 'to', 'a', 'pre', '', 'defined', 'user', 'or', 'group', 'of', 'users', 'due', 'to', 'a', 'railway', 'operational', 'emergency', '.', '(', 'I', ')']","[3, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['All', 'Railway', 'emergency', 'calls', 'shall', 'be', 'implemented', 'using', 'GSM', 'VGCS', '(', 'Specifications', '[', 'EN', '301', '515', ',', 'Index', '[', '21', ']', '&', '[', '4', ']', ']', ')', '.', '(', 'M', ')']","[0, 3, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['It', 'shall', 'be', 'possible', 'to', 'configure', 'Railway', 'emergency', 'group', 'call', 'areas', 'to', 'contain', 'combinations', 'of', 'cells', 'controlled', 'by', 'one', 'or', 'more', 'MSC(s', ')', 'within', 'one', 'or', 'more', 'network(s', ')', '.', '(', 'M', ')']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Where', 'Railway', 'emergency', 'group', 'call', 'areas', 'are', 'controlled', 'by', 'more', 'than', 'one', 'MSC', 'within', 'one', 'or', 'more', 'network(s', ')', ',', 'a', 'unique', 'anchor', 'MSC', 'is', 'defined', 'for', 'each', 'group', 'call', 'area', '.', '(', 'I', ')']","[0, 3, 4, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['For', 'international', 'Railway', 'emergency', 'calls', ',', 'in', 'order', 'to', 'minimise', 'call', 'set', '', 'up', 'times', ',', 'it', 'is', 'recommended', 'that', 'the', 'anchor', 'MSC', 'always', 'directly', 'controls', 'the', 'cell', 'where', 'the', 'Railway', 'emergency', 'call', 'was', 'originated', '.', '(', 'I', ')']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['A', 'Railway', 'emergency', 'call', 'shall', 'be', 'initiated', 'by', 'using', 'the', 'appropriate', 'function', 'code', 'for', 'the', 'required', 'type', 'of', 'Railway', 'emergency', 'call', '(', 'see', 'Table', '9', '', '8)', '.', '(', 'M', ')']","[0, 3, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'call', 'area', 'and', 'list', 'of', 'train', 'controllers', 'for', 'each', 'emergency', 'group', 'call', 'will', 'be', 'fixed', 'in', 'the', 'Group', 'Call', 'Register', '(', 'GCR', ')', 'of', 'the', 'anchor', 'MSC', '.', '(', 'I', ')']","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'Railway', 'emergency', 'group', 'IDs', 'required', 'for', 'interoperability', 'are', 'defined', 'in', 'section', '9.5', '.', 'The', 'composition', 'of', 'each', 'group', 'is', 'a', 'matter', 'for', 'national', 'implementation', ',', 'although', 'all', 'areas', 'shall', 'have', 'a', 'group', 'defined', 'for', 'all', 'mandated', 'Group', 'IDs', '.', '(', 'M', ')']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Each', 'mobile', 'shall', 'store', 'a', 'list', 'of', 'emergency', 'Group', 'IDs', 'in', 'the', 'SIM', 'appropriate', 'to', 'its', 'function', '(', 'the', 'Cab', 'radio', 'will', 'store', 'Group', 'ID', '299', 'and', '599', '', 'see', 'table', '9', '', '8)', '.', '(', 'M', ')']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['All', 'Railway', 'emergency', 'group', 'IDs', 'required', 'for', 'interoperability', 'and', 'appropriate', 'to', 'the', 'operation', 'of', 'the', 'mobile', 'shall', 'maintain', 'active', 'status', 'whilst', 'the', 'mobile', 'is', 'powered', 'up', '.', '(', 'M', ')']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'fixed', 'network', 'user', 'will', 'only', 'receive', 'emergency', 'voice', 'calls', 'if', 'designated', 'a', 'dispatcher', 'or', 'group', 'member', 'in', 'any', 'of', 'the', 'calls', 'defined', 'in', 'the', 'GSM', 'GCR', '.', '(', 'I', ')']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['On', 'receipt', 'of', 'a', 'Railway', 'emergency', 'call', ',', 'the', 'controller', '’s', 'display', 'should', 'indicate', 'the', 'location', 'of', 'the', 'train', '.', '(', 'O', ')']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['If', 'the', 'requirement', 'in', '13.4.4', 'is', 'implemented', ',', 'as', 'a', 'minimum', 'the', 'location', 'information', 'shall', 'be', 'provided', 'by', 'the', 'GSM', 'network', '(', 'eg', 'current', 'cell', 'or', 'base', 'station', 'serving', 'the', 'mobile', ')', '.', '(', 'M', ')']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'mechanism', 'for', 'transferring', 'the', 'functional', 'number', 'of', 'the', 'originating', 'mobile', 'to', 'controllers', 'is', 'defined', 'in', '[', 'EN', '301', '515', ',', 'Index', '[', '6', ']', ',', 'Release', '4', ']', 'using', 'the', 'Information', 'Element', '“', 'Compressed', 'OTDI', '”', 'in', 'the', 'Immediate', 'Setup', '2', 'message', 'from', 'the', 'originating', 'mobile', '.', '(', 'I', ')']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['If', 'the', 'GSM', 'Release', '99', 'capability', 'and', 'the', 'Immediate', 'Setup', '2', 'feature', 'defined', 'in', '[', 'EN', '301', '515', ',', 'Index', '[', '6', ']', ',', 'Release', '4', ']', 'are', 'supported', 'by', 'the', 'network', ',', 'the', 'network', 'shall', 'set', 'the', 'MSC', 'Release', 'bit', 'in', 'the', '“', 'Control', 'Channel', 'Description', '”', 'information', 'element', 'to', '“', '1', '”', '.', 'Otherwise', ',', 'the', 'MSC', 'Release', 'bit', 'in', 'the', '“', 'Control', 'Channel', 'Description', '”', 'information', 'element', 'shall', 'be', 'set', 'to', '“', '0', '”', '(', 'zero', ')', '[', 'EN', '301', '515', ',', 'Index', '[', '41', ']', ']', '.', '(', 'M', ')']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['For', 'post', '', 'incident', 'analysis', 'it', 'is', 'important', 'that', 'the', 'initiation', 'and', 'receipt', 'of', 'Railway', 'emergency', 'calls', 'by', 'mobiles', 'is', 'confirmed', 'by', 'a', 'message', 'sent', 'to', 'a', 'ground', '', 'based', 'location', '(', 'and', 'also', 'registered', 'in', 'the', 'train', 'borne', 'recorder', ',', 'in', 'cases', 'where', 'a', 'train', 'borne', 'recorder', 'is', 'connected', 'to', 'the', 'Cab', 'radio', ')', '.', '(', 'I', ')']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Not', 'all', 'calls', 'require', 'confirmation', '.', 'The', 'application', 'must', 'be', 'able', 'to', 'deduce', 'that', 'a', 'confirmation', 'is', 'necessary', 'from', 'the', 'call', 'priority', ',', 'as', 'all', 'calls', 'of', '‘', 'Railway', 'emergency', '’', 'priority', 'must', 'be', 'confirmed', '.', '(', 'M', ')']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Confirmation', 'of', 'Railway', 'emergency', 'calls', 'shall', 'be', 'implemented', 'using', 'the', 'User', 'to', 'User', 'Signalling', 'supplementary', 'service', '(', 'UUS1', ')', '.', '(', 'M', ')']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['After', 'clear', 'down', 'of', 'the', 'Railway', 'Emergency', 'call', ',', 'the', 'mobile', 'application', 'shall', 'start', 'the', 'confirmation', 'process', 'by', 'automatically', 'originating', 'a', 'call', '.', 'In', 'order', 'to', 'avoid', 'network', 'congestion', 'the', 'call', 'set', 'up', 'shall', 'be', 'delayed', 'by', 'a', 'random', 'offset', '.', '(', 'M', ')']","[0, 0, 0, 0, 0, 3, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Railway', 'Emergency', 'call', 'confirmation', 'messages', 'shall', 'be', 'of', 'eMLPP', 'priority', '4', '', '“', 'Railway', 'information', 'and', 'all', 'other', 'calls', '”', '(', 'see', 'section', '10.2', ')', '.', '(', 'M', ')']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'user', 'information', 'contained', 'in', 'the', 'confirmation', 'message', 'shall', 'be', ':', '(', 'M', ')', 'Cab', 'radio', ':', 'the', 'engine', 'number', 'or', 'train', 'number', '(', 'if', 'registered', ')', ';', 'other', 'mobiles', ':', 'the', 'user', '’s', 'functional', 'number', '(', 'if', 'registered', ')', '.']","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Confirmation', 'messages', 'shall', 'be', 'sent', 'to', 'a', 'confirmation', 'centre', 'using', 'a', 'defined', 'short', 'code', '(', 'see', 'table', '9', '', '10', ')', ',', 'which', 'shall', 'be', 'associated', 'with', 'the', 'GSM', 'network', '.', '(', 'M', ')']","[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['In', 'the', 'case', 'of', 'Cab', 'radio', ',', 'details', 'of', 'the', 'confirmation', 'shall', 'be', 'passed', 'to', 'the', 'train', 'borne', 'recorder', 'if', 'a', 'train', 'borne', 'recorder', 'is', 'connected', 'to', 'the', 'Cab', 'radio', '.', '(', 'M', ')']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'user', '', 'to', '', 'user', 'information', 'elements', 'in', 'the', 'following', 'messages', ',', 'as', 'defined', 'in', '[', 'EN', '301', '515', ',', 'Index', '[', '16', ']', ']', ',', 'shall', 'be', 'used', 'for', 'the', 'confirmation', 'of', 'high', 'priority', 'calls', ':', '(', 'M', ')', 'SETUP', ':', 'transfer', 'of', 'confirmation', 'message', 'to', 'confirmation', 'centre', ';', 'RELEASE', 'COMPLETE', ':', 'acknowledgement', 'of', 'the', 'confirmation', 'message', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'SETUP', 'and', 'RELEASE', 'COMPLETE', 'user', '', 'to', '', 'user', 'information', 'element', 'shall', 'be', 'as', 'specified', 'in', 'the', '[', 'MORANE', 'UUIE', ']', '.', '(', 'M', ')']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Confirmation', 'centres', 'shall', 'be', 'capable', 'of', 'decoding', 'messages', 'in', 'either', 'format', 'A', 'or', 'B.', '(', 'M', ')']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'purpose', 'of', 'shunting', 'mode', 'is', 'to', 'provide', 'an', 'effective', 'means', 'of', 'communication', 'to', 'a', 'group', 'of', 'personnel', 'who', 'are', 'involved', 'with', 'a', 'shunting', 'operation', '.', '(', 'I', ')']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'shunting', 'group', 'may', 'comprise', 'a', 'shunting', 'leader', ',', 'a', 'shunting', 'driver', ',', 'a', 'controller', 'and', 'up', 'to', 'three', 'additional', 'personnel', '(', 'the', 'shunting', 'members', ')', '.', '(', 'I', ')']","[0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 1, 2, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Further', 'information', 'about', 'shunting', 'mode', 'may', 'be', 'obtained', 'from', '[', 'MORANE', 'SM', 'FFFIS', ']', '.', '(', 'I', ')']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['On', 'entering', 'shunting', 'mode', ',', 'the', 'operational', 'radio', 'shall', 'determine', 'if', 'any', 'shunting', 'group', 'ID', 'is', 'already', 'activated', 'on', 'the', 'SIM', '.', '(', 'M', ')']","[0, 3, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['If', 'a', 'shunting', 'group', 'ID', 'is', 'activated', ',', 'the', 'operational', 'radio', 'shall', 'proceed', 'to', 're', '', 'establish', 'the', 'group', 'call', '.', '(', 'M', ')']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 4, 4, 0, 0, 0, 0]"
"['If', 'no', 'shunting', 'group', 'ID', 'is', 'activated', ',', 'the', 'operational', 'radio', 'shall', 'initiate', 'a', '“', 'regular', 'shunting', 'mode', 'ON', '”', 'procedure', 'as', 'detailed', 'in', 'table', '14', '', '1', '.', '(', 'M', ')']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['After', 'the', '“', 'regular', 'shunting', 'mode', 'ON', '”', 'procedure', 'has', 'been', 'completed', ',', 'the', 'procedures', 'shown', 'in', 'table', '14', '', '2', 'and', '14', '', '3', 'shall', 'be', 'used', 'to', 'register', 'the', 'shunting', 'leader', 'and', 'shunting', 'members', 'to', 'a', 'dedicated', 'group', 'call', '.', '(', 'M', ')']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
