tokens,IOB_tag
"['.', 'site', 'the', 'easy', 'to', 'be', 'that', 'fix', 'or', ',', 'update', ',', 'do', 'change', 'to', '.', 'easy', 'be', 'shall', 'system', 'the']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['.', 'system', 'the', 'of', 'security', 'the', 'and', ',', 'control', 'access', 'operation', 'level', 'observe', 'test', ',', 'level', 'operational', 'primitive', 'most', 'the']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-attr', 'O', 'O', 'O', 'O', 'O', 'I-class', 'B-class', 'O', 'O', 'O']"
"['datum', 'concern', 'site', 'monitoring', 'and', 'voice', 'need', 'to', 'be', 'capable', 'of', 'be', 'available', 'at', 'all', 'operation', '.', 'Technology', 'it']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-class', 'O', 'O', 'O']"
"['mobile', 'be', 'to', 'support', 'these', 'and', ')', 'GSM', '-', '-', '960', '.', 'note']","['B-class', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['.', 'system', 'the', 'to', 'able', 'be', 'must', ';', 'address', 'email', 'register', 'to', 'email', 'send', 'B5', 'system']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-attr', 'B-attr', 'O', 'O', 'O', 'O', 'O', 'O']"
"['.', 'output', 'and', 'input', 'datum', ')', '.', 'implement', 'be', 'interface', 'other', ';', ')', 'o', '(', ';', 'Device', 'Safety', '’s', 'Driver', ';', ')', 'o', '(', '.', '(']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-class', 'B-class', 'O', 'B-class', 'O', 'O', 'O', 'O', 'O', 'O']"
"['should', 'also', 'be', 'network', 'a', 'callable', 'be', 'to', 'the', 'Gemini', '8', 'm', 'telescope', 'from', 'several', 'point', ',', 'the', 'user', 'interface', 'should', 'rather', 'be', 'see', 'as', 'a', 'package', 'to', 'interface', 'processor', 'hardware', 'available', ',', 'in', 'the', 'form', 'of', ':', 'standard', 'be', 'bus', ';', 'a', 'standard', 'set', 'of', 'interface', 'card', 'to', 'system', 'shall', 'electronic', 'control', 'control', 'function', ',', 'or', 'special', 'purpose', 'controller', 'for', 'the', 'primary', 'mirror', 'support', 'actuator', ')', '.', 'standard']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-class', 'B-class', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['the', 'system', 'study', ',', 'it', 'be', 'understand', 'that', 'the', 'first', 'work', 'pilot', ',', 'twenty', 'thousand', 'voucher', 'will', 'be', 'sell', ',', 'but', 'the', 'VMU', '-', 'system', 'period', 'and', 'integrate', '’s', 'vmus', 'Prepared', 'by', 'Microcare', 'on', '30th', 'November', '2005', '.', 'this']","['O', 'B-class', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-class', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['.', 'server', 'application', 'the', 'on', 'Team', 'system', 'name', ']', 'source', 'open', 'establish', 'utilize', 'shall', 'Team', 'Development', 'the']","['O', 'I-class', 'B-class', 'O', 'O', 'I-class', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-class', 'B-class', 'O']"
"['.', 'pixel', '100', 'than', 'great', 'and', 'pixel', '50', 'than', 'less', 'be', 'not', 'can', 'x', ':', '4x', 'be', 'width', 'its', ',', '5x', 'be', 'game', 'the', 'of', 'chapter', ',', 'age', 'at', 'start', 'player', 'level', 'begin', 'a', 'with', ',', 'computer', 'a', 'operate', 'to', 'how', 'know', 'who', 'game', 'simple', 'a', 'play', 'to', 'want', 'who', 'anyone', 'of', 'consist', 'user', 'the']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-attr', 'O', 'O', 'O', 'O', 'I-class', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-class', 'O']"
"['.', 'specify', 'as', 'background', 'and', 'scheme', 'color', 'same', 'the', 'use', 'page', 'help', 'the', 'each', 'the', 'in', 'logo', 'in', 'provide', 'link', 'hypertext', 'correspond', 'a', 'select', 'by', 'topic', 'help', 'the', 'of', 'each', 'through', 'navigate', 'the', 'left', 'frame', 'of', ']', 'name', 'company', '[', 'the', 'display', 'shall', 'shall', 'system', '.', 'window', 'help', 'up', '-', 'pop', 'the', 'the']","['O', 'O', 'O', 'B-attr', 'O', 'I-attr', 'B-attr', 'O', 'O', 'O', 'I-class', 'B-class', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-class', 'B-class', 'O', 'O', 'O', 'O', 'I-class', 'B-class', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-class', 'O', 'I-class', 'I-class', 'I-class', 'I-class', 'B-class', 'O', 'O']"
"['record', 'have', 'a', 'record', 'name', 'and', 'every', '.', 'ﬁeld', 'a', 'ﬁeld', 'name', '.', 'the']","['B-class', 'O', 'O', 'B-attr', 'I-attr', 'O', 'O', 'O', 'B-class', 'O', 'B-attr', 'I-attr', 'O', 'O']"
"['.', 'capture', 'be', 'should', ',', 'trip', 'the', 'about', 'information', 'parent', 'the', 'as', 'well', 'as', ',', 'a', 'trip', 'person', 'live', 'Fe', 'Santa', 'in', 'friend', 'a', 'visit', 'then', ',', 'pox', 'monkey', 'to', 'expose', 'becomes', 'and', 'Seattle', 'to', 'travel', 'Georgia', 'in', 'who', ',', 'a', 'leg', 'and', 'departure', ',', 'number', 'flight', ',', ')', 'car', ',', 'boat', ',', 'plane', ',', 'bus', 'e.g.', '(', 'transportation', 'of', 'method', 'arrival', 'of', 'date', 'time', 'each', 'about', 'information']","['O', 'O', 'O', 'O', 'O', 'B-class', 'O', 'O', 'I-attr', 'B-attr', 'O', 'O', 'O', 'O', 'O', 'O', 'B-class', 'B-class', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-class', 'I-attr', 'B-attr', 'O', 'I-attr', 'B-attr', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-attr', 'I-attr', 'B-attr', 'I-attr', 'O', 'I-attr', 'I-attr', 'O', 'O', 'O']"
"['the', 'IOC', 'local', 'database', 'contain', 'the', 'request', 'item', ',', 'it', 'respond', 'with', 'identiﬁcation', 'the', 'by', 'see', 'pure', 'than', 'general', 'more', 'be', 'it', 'sense', 'this', 'remote', 'in']","['O', 'B-class', 'I-class', 'I-class', 'O', 'O', 'O', 'B-class', 'O', 'O', 'O', 'O', 'B-attr', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['-', ',', 'level', 'second', 'a']","['O', 'O', 'O', 'O', 'O']"
"['Administrator', '.', 'page', 'home', 'display', 'system', ';', 'cookie', 'the']","['B-class', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['.', 'time', 'over', 'event', 'of', 'analysis', 'support', 'describe', 'to', 'design', ')', 'warehouse', 'data', ',', 'i.e.', '(', 'store', 'data', 'specifically', 'support', 'in', 'Preparedness', 'receive', 'to', 'able', 'be', 'must', 'OM', 'support', 'system']","['O', 'O', 'O', 'B-class', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-class', 'B-class', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-class']"
"['.', 'site', 'Telescopes', 'm', '8', 'Gemini', 'the', 'as', 'collectively', 'to', 'refer', 'be', 'facility', 'in']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['of', 'case', ',', ',', 'Access', 'MS', ',', 'INFO', '-', 'EPI', ',', 'SPSS', ',', 'SAS', ',', 'e.g.', '(', 'tool', 'analytical', 'available', 'commonly', 'with', 'MS', 'use', 'Excel', 'Crystal', 'in', 'include', 'be', 'OM', 'support', 'system', 'to', 'specific', 'requirement', 'integration', 'Systems', 'EXCHANGE', 'DATA', 'and', 'INTEGRATION', 'SYSTEM']","['I-attr', 'I-attr', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-class', 'B-class', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-class', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['.', ')', 'low', ',', 'medium', ',', 'high', ',', 'e.g.', '(', 'priority', 'and', ',', 'case', 'other', 'to', 'a', 'datum', 'mean', 'update', 'epi', '(', 'Epidemiological']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-attr', 'O', 'O', 'I-attr', 'I-attr', 'I-attr', 'O', 'I-attr', 'O', 'O', 'I-attr', 'I-attr', 'B-attr']"
"['.', 'in', 'table', '5a-1', 'call', 'able', 'be', 'shall', 'party', 'connected', 'establish', 'be', 'communicate', 'have', 'a', 'once']","['O', 'O', 'O', 'O', 'B-class', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Gemini', '8', 'm', 'software', 'retrievable', 'observe', 'running', 'rate', 'for', 'short', 'period', '(', 'i.e.', 'up', 'to', 'high', '200', 'for', 'some', 'information', ')', '.', 'it']","['O', 'O', 'O', 'O', 'O', 'B-class', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['mandatory', 'information', 'require', 'during', 'a', 'distribution', 'transaction', 'be', 'mention', 'below', '.', 'name']","['O', 'O', 'O', 'O', 'O', 'B-class', 'I-class', 'O', 'O', 'O', 'O', 'B-attr']"
"['information', '/', 'parameter', 'may', 'be', 'dependent', 'as', 'the', 'involve', '.', 'for']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['.', 'of', 'lan', 'be', 'show', 'in', 'Figure', '4', '-', '1', '.', 'also']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['.', 'Description', 'Diagnosis', ';', 'Code', 'Diagnosis', ';', 'Master', 'Master', 'Code', 'Drug', ';', 'follow', 'with', 'Master', 'Generic']","['O', 'I-attr', 'B-attr', 'O', 'I-attr', 'B-attr', 'O', 'I-attr', 'I-attr', 'I-attr', 'B-attr', 'O', 'O', 'O', 'O', 'O']"
"['sec', 'and', 'react', 'to', 'braking', 'curve', 'area', ',', 'a', 'warning', 'shall', 'be', 'give', 'to', 'the', 'driver', 'to', 'enable', 'he', 'the', 'shall', 'train', 'the', 'brake', 'intervention', 'until', 'the', 'actual', 'speed', 'a', 'do', 'exceed', 'permit', 'speed', ';', 'then', 'the', 'not', 'execute', 'shall', 'equipment', 'shunting', 'movement', 'exceed', 'the', 'permit', 'ceiling', 'speed', 'by', 'a', 'certain', 'harmonised', 'margin', ',', 'the', 'trainborne', 'or', '.', 'the']","['O', 'O', 'O', 'O', 'B-class', 'I-class', 'I-class', 'O', 'O', 'B-class', 'O', 'O', 'O', 'O', 'O', 'B-class', 'O', 'O', 'O', 'O', 'O', 'B-class', 'O', 'B-class', 'I-class', 'O', 'O', 'B-attr', 'I-attr', 'O', 'O', 'O', 'B-attr', 'I-attr', 'O', 'O', 'O', 'O', 'O', 'O', 'I-class', 'B-class', 'I-class', 'O', 'O', 'O', 'B-attr', 'I-attr', 'O', 'O', 'O', 'B-attr', 'I-attr', 'O', 'O', 'B-class', 'O', 'O', 'O']"
"['catalog', 'be', 'available', 'in', 'astronomical', 'object', ')', 'catalog', 'external', 'software', ')', ';', 'Telescope', 'and', 'instrument', 'parameter', '(', 'software', 'external', '(', 'datum', 'store', 'hold', 'astronomical', 'datum', 'for', 'the', 'current', 'observation', ';', 'astronomical', 'datum', 'be', 'automatically', 'store', 'onto', 'the', 'archive', 'medium', 'be', 'line', 'distribute', 'database', '-', 'loading', 'to', 'the', 'ioc', '.', '(']","['I-class', 'O', 'O', 'O', 'B-class', 'I-class', 'O', 'I-class', 'O', 'O', 'O', 'O', 'B-attr', 'I-attr', 'I-attr', 'I-attr', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-class', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-class', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['interactive', 'the', 'observing', 'base', '-', ',', 'possibly', 'involve', 'multimedia', 'technique', '.', 'the']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['.', 'action', '""', 'undo', 'n', 'a', 'not', 'be', 'action', 'previous', 'the', 'if', ',', 'unvailable', 'be', 'action', 'redo', 'the']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"[';', 'strong.8', 'the', '""', 'market', 'force', '""', 'model', 'can', 'also', 'guide', 'COE', 'Data', 'Engineering', 'in', 'identify', 'the', 'weak', 'candidate', 'from', 'current', 'as', 'of', '17', 'responsibility', 'will', 'include', 'the', 'transitioning', 'of', 'information', 'resource', 'from', 'one', 'status', 'to', 'another', '.', 'table']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-class', 'I-class', 'O', 'O', 'B-attr', 'O', 'O', 'O', 'O']"
"['special', 'case', 'datum', 'imply', 'observing', 'service']","['O', 'O', 'O', 'O', 'O', 'O']"
"['designate', 'constable', 'from', 'each', 'police', 'station', 'constantly', 'interface', 'with', 'the', 'part', 'such', 'as', 'monthly', 'such', 'as', 'case', 'assign', ',', 'alert', ',', 'information', 'pende', 'etc', 'hence', 'help', 'police', 'personnel', 'to', 'plan', 'task', 'show', 'it']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-attr', 'I-attr', 'O', 'B-attr', 'O', 'O', 'B-attr', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-attr', 'O', 'O']"
"['.', 'any', 'simple', 'level', 'of', '8', 'Gemini', 'the', 'for', 'requirement', 'a', 'be', 'it']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['restart', 'of', ',', 'in', 'this', 'document', 'be', ':', 'simplicity', ';', 'supportability', 'describe', ';', 'and', 'Availability', ';', 'Maintainability', ';', 'Human', 'Engineering', ';', 'reliability', 'attribute', 'speciﬁc', 'the']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-attr', 'O', 'B-attr', 'O', 'O', 'O', 'B-attr', 'O', 'B-attr', 'O', 'B-attr', 'I-attr', 'O', 'B-attr', 'B-attr', 'O', 'O']"
"['-', 'line', 'access', 'to', 'the', 'archiver', 'will', 'be', 'through', 'STARCAT', ';', 'for', 'and', 'experience', 'with', 'manufacturer', 'support', ',', 'and', 'upgrade', 'capability', 'of', 'the', ',', 'development', 'will', 'be', 'consider', 'when', 'select', 'the', 'ﬁnal', 'target', 'system', '.reliability', ';', 'available', 'internal', 'datum', 'format', 'must', 'be', 'compatible', 'across', 'workstation', 'use', 'for', 'development', ';', 'SCSI', '-', 'interface', 'peripheral', 'be', 'to', 'be', 'system', ';', '.', 'follow', 'be', 'to', 'be', 'SUN', 'SPARC-10', '(', 'model', '41', 'workstation', ')', 'SPARC', 'Classic', 'with', '64', 'MB', 'of', 'dynamic', 'memory', 'or', 'developmental', 'the', ',', 'recommendation', 'be', 'make', ':', 'workstation', ';', 'where', 'Gemini', 'be', 'provide', 'the', 'computer', 'equipment', 'as', 'part', 'of', 'a', 'contractual', 'agreement', 'the']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-class', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-class', 'I-class', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-class', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-class', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-class', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-class', 'O', 'O', 'O', 'O', 'O', 'O', 'B-class', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['.', 'module', 'of', 'the', 'cctns', 'provide', 'role', 'base', 'landing', 'page', 'which', 'help', 'in', 'navigate', 'through', 'the', 'CCTNS', 'application', 'well', 'Navigation', 'and', 'with', 'addition', 'to', 'keep', 'data', 'element', '/', 'rule', 'in', 'up', 'date', '.', 'with']","['O', 'O', 'O', 'O', 'O', 'O', 'B-class', 'I-class', 'I-class', 'I-class', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['view', ',', 'information', 'contact', 'configure', ',', 'profile', 'their', 'customer', 'store', 'to', 'account', 'create', 'to', 'able', 'be', 'their', 'will', 'purchase', ',', 'log', 'and', ',', 'in', 'log', ',', 'register', 'history', 'to', 'be', 'will', 'customer']","['O', 'O', 'I-attr', 'B-attr', 'O', 'O', 'I-class', 'O', 'B-class', 'O', 'O', 'B-class', 'O', 'O', 'O', 'O', 'O', 'O', 'B-attr', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-attr', 'O', 'O', 'O', 'B-class']"
"[',', 'video', 'and', 'voice', 'datum', 'be', 'also', 'necessary', '(', 'for', 'example', 'to', 'as', 'order', 'unit', 'concern', 'the', 'telescope', 'and', 'instrument', '(', 'parameter', ')', 'and', 'control', 'command', 'will', 'have', 'to', 'be', 'exchange', 'between', 'different', 'processing', 'in', 'such', 'for', 'quick', 'also', 'security', 'in', 'Section', '3.5.6', 'on', 'page', '3-', 'see', '20', 'among', 'user', 'and', 'the', 'operational', 'software', 'should', 'indicate', ')', '(', 'enforce', 'be', 'might', 'only', 'be', 'allow', 'monitoring', ',', 'as', 'a', 'subsystem', 'be', 'in', 'use', 'by', 'someone', 'else', '.', 'protection']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-class', 'O', 'O', 'B-class', 'O', 'B-class', 'O', 'B-attr', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-class', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-class', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-class', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['themas', 'system', 'shall', 'record', 'each', 'event', 'by', 'a', 'description', 'appropriate', 'and', 'c', 'urrent', 'system', 'time', 'for', 'that', 'event', '.', 'this']","['O', 'B-class', 'O', 'O', 'O', 'B-class', 'O', 'O', 'B-attr', 'O', 'O', 'B-attr', 'I-attr', 'I-attr', 'I-attr', 'O', 'O', 'B-class', 'O', 'O']"
"['driver', 'shall', 'store', '(', 'except', 'at', 'transition', 'to', 'shunting', ')', 'in', 'the', 'ETCS', 'equipment', 'until', 'the', 'traction', 'be', 'of', 'shall', 'train', 'be', 'able', 'to', 'consult', 'train', 'datum', 'when', 'the', 'train', 'be', 'stationary', 'or', 'move', '.', 'current']","['B-class', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-class', 'I-class', 'O', 'O', 'B-attr', 'O', 'O', 'O', 'B-attr', 'O', 'O', 'O', 'O', 'B-attr', 'I-attr', 'O', 'O', 'B-class', 'O', 'B-attr', 'O', 'B-attr', 'O', 'O']"
"['.', 'action', 'an', 'section', 'perform', 'require', 'software', 'Searching', 'Video', 'the', 'that', 'interface', 'software', 'and', 'hardware', 'on', 'description', 'a', 'give', 'to', ',', 'provide', 'will', '.', 'system', 'the', 'of', 'understanding', 'well', 'a', 'give', 'will', 'and', 'document', 'the', 'of', 'rest', 'the']","['O', 'B-class', 'O', 'O', 'O', 'O', 'I-class', 'I-class', 'B-class', 'O', 'O', 'I-class', 'I-class', 'I-class', 'B-class', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-class', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['order', ';', 'YY', '/', 'MM', 'format', '=', ';', '9', 'character', 'shipping']","['B-attr', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-attr']"
"['i', 'service', 'target', 'performance', 'level', '(']","['O', 'O', 'O', 'O', 'O', 'O']"
"['any', 'of', 'the', 'information', 'be', 'not', 'available', 'in', 'exist', 'master', 'the', 'Registration', ',', 'facility', 'master', 'screen', 'and', 'do', 'enter', 'master', 'detail', 'and', 'back', 'to', 'VSP', 'screen', '.', 'the']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-attr', 'O', 'I-attr', 'O', 'O', 'O', 'O', 'O', 'B-attr', 'I-attr', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['allow', 'new', 'record', 'to', 'however', ',', 'have', 'Database', 'design', 'technique', ';', 'SNC', 'programming', ';', 'Use', 'EPICS', 'of', 'epics', 'OPI', 'tool', ';', 'basic', 'knowledge', 'of', 'UNIX', 'standard', ';', 'electronic', 'o', '.', 'the']","['O', 'O', 'B-class', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['.', 'below', ',', 'acceptance', ',', 'commission', 'through', 'to', 'hand', '-', 'over', '.', 'the']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['euroradio', 'be', 'for', 'the', 'in', 'define', 'as', 'interface', 'an', ',', 'FFFIS', 'will', 'radio', 'cab', 'Unit', 'Interface', 'Train', 'the', 'via', 'connect', 'be', '(', 'may', 'borne', 'train', 'the', 'and', 'radio', 'Cab', 'the', 'recorder', 'call', 'TIU', 'or', 'some', ')', 'i', '(']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-class', 'B-class', 'I-class', 'I-class', 'B-class', 'O', 'O', 'O', 'O', 'O', 'O', 'I-class', 'B-class', 'O', 'O', 'I-class', 'B-class', 'O', 'I-class', 'I-class', 'O', 'O', 'O', 'O', 'O', 'O']"
"['.', 'be', 'list', 'of', 'functional', 'traceability', 'verification', 'and', 'requirement', 'the', 'outline', '5', 'section']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['allow', 'a', 'certain', 'number', 'of', 'embed', 'test', ',', 'normally', 'at', 'a', 'fairly', 'high', 'level', 'this']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['take', '.', 'Steven', '—']","['O', 'O', 'O', 'O']"
"['command', 'include', 'sufﬁcient', 'information', 'on', 'the', 'route', '.', 'route', 'a', 'OpenRoute']","['O', 'O', 'O', 'O', 'O', 'O', 'B-class', 'O', 'B-class', 'O', 'O']"
"['will', 'have', 'a', 'provision', 'to', 'print', 'the', 'distributor', 'master', 'detail', '.', 'the']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-attr', 'I-attr', 'I-attr', 'O', 'O']"
"['EIRENE', 'from', 'radiation', 'EM', 'of', 'transmission', 'the']","['O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['be', 'recommend', 'standard', 'vocabulary']","['O', 'O', 'O', 'B-class']"
"['-', 'line', 'pre', '-', 'checking', 'of', 'the', 'operational', 'status', 'of', 'for', 'all', 'if', 'different', 'the', 'error', 'or', 'failure', 'have', 'to', 'be', 'report', ',', 'in', 'clear', 'form', '(', 'to', 'identify', 'the', 'cause', 'of', 'a', 'fail', 'also', 'recovery', '(', 'e.g.', 'time', '-', 'out', ',', 'hardware', 'failure', ')', 'to', 'achieve', 'recovery', 'on', '-', 'line', 'whenever', 'possible', '.', 'should']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-attr', 'I-attr', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['mean', 'that', 'human', 'the', 'software', 'must', 'include', 'a', 'sufﬁciently', 'rich', 'programming', 'environment', 'Gemini', 'little', 'require', ',', ',', 'be', 'consider', 'here', '.', 'the']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['or', 'UO', '=', 't', 'then', 'the', 'themas', 'system', 'shall', 'recognize', 'this', 'condition', '=', 'as', 'temperature', 'limit', 'have', 'be', 'exceed', '.', 'in']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-class', 'O', 'O', 'O', 'O', 'O', 'O', 'B-attr', 'I-attr', 'O', 'O', 'O', 'O', 'O']"
"['.', 'the']","['O', 'O']"
"['user', 'must', 'the', 'if', 'Page', 'xxx', 'of', 'create', '/', 'add', 'a', 'new', 'user', 'associate', '.', 'system', 'shall', 'direct', 'the', 'user', 'to', 'the', 'the']","['B-class', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-class', 'O', 'O', 'B-class', 'O', 'O', 'O', 'B-class', 'O', 'O', 'O']"
